stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,osm_node_id,shst_node_id,model_node_id
4211,Fulton St & 33rd Ave,,37.77223,-122.49318000000001,,,4dde350e66bfd8da3a83f3f566a038d9,4dde350e66bfd8da3a83f3f566a038d9,1008744
4212,Fulton St & 33rd Ave,,37.7721,-122.49288,,,4dde350e66bfd8da3a83f3f566a038d9,4dde350e66bfd8da3a83f3f566a038d9,1008744
4213,Fulton St & 36th Ave,,37.772079999999995,-122.49633999999999,,,2550cf876eac8e2b08660d655459e0c6,2550cf876eac8e2b08660d655459e0c6,1000990
4215,Fulton St & 37th Ave,,37.77192,-122.49678999999999,,,fb879c4cf6c60e1db372c7841b529617,fb879c4cf6c60e1db372c7841b529617,1011042
4218,Fulton St & 40th Ave,,37.77179,-122.49991000000001,,,4de4b1f6212117a09f589f2d90f59049,4de4b1f6212117a09f589f2d90f59049,1007573
4221,Fulton St & 46th Ave,,37.77159,-122.50703999999999,,,99510c6debdbbbc60e365a9c3f9c2467,99510c6debdbbbc60e365a9c3f9c2467,1015547
4222,Fulton St & 46th Ave,,37.77148,-122.50631000000001,,,99510c6debdbbbc60e365a9c3f9c2467,99510c6debdbbbc60e365a9c3f9c2467,1015547
4223,Fulton St & Arguello Blvd,,37.774372,-122.45850700000001,,,8f4418d9f0133cdca2e104903b497c49,8f4418d9f0133cdca2e104903b497c49,1019768
4224,Fulton St & Arguello Blvd,,37.774282,-122.458003,,,0bc90afb173c4f9d2e0a64b65b31c63e,0bc90afb173c4f9d2e0a64b65b31c63e,1007488
4225,Fulton St & Clayton St,,37.77541,-122.45007,,,9c48b6c659cb277d4b31c9a037dd81e7,9c48b6c659cb277d4b31c9a037dd81e7,1001345
4226,Fulton St & Clayton St,,37.77537,-122.44928999999999,,,9c48b6c659cb277d4b31c9a037dd81e7,9c48b6c659cb277d4b31c9a037dd81e7,1001345
4227,Fulton St & Great Hwy,,37.771421000000004,-122.510792,,,d686f52609d0a49b504e6106ddd64bec,d686f52609d0a49b504e6106ddd64bec,1002615
4228,Fulton St & La Playa St,,37.77134,-122.50939,,,7252e9d7c7ebd7fa04e4f035faecd842,7252e9d7c7ebd7fa04e4f035faecd842,1022983
4229,Fulton St & Masonic Ave,,37.7759,-122.44627,,,c4885f98c639f83ff6ae74bbce989987,c4885f98c639f83ff6ae74bbce989987,1006634
4230,Fulton St & Masonic Ave,,37.775675,-122.446828,,,c4885f98c639f83ff6ae74bbce989987,c4885f98c639f83ff6ae74bbce989987,1006634
4231,Fulton St & Park Presidio Blvd,,37.77319,-122.47218000000001,,,4c989058b73c526989086201615741e4,4c989058b73c526989086201615741e4,1005162
4232,Fulton St & Park Presidio Blvd,,37.77305,-122.47198999999999,,,2306db14b813412731fb932ecce783dc,2306db14b813412731fb932ecce783dc,1002987
4233,Fulton St & Parker Ave,,37.775,-122.45324,,,67090b8a0043886502bb200dac2a0445,67090b8a0043886502bb200dac2a0445,1020180
4234,Fulton St & Shrader St,,37.77499,-122.45238,,,40b01ff467d6fdaeb7fd2f7c7c02cd4b,40b01ff467d6fdaeb7fd2f7c7c02cd4b,1013769
4235,Fulton St & Stanyan St,,37.774756,-122.45451899999999,,,a4c147b9427e7b1701f577b36b8a2838,a4c147b9427e7b1701f577b36b8a2838,1004387
4236,Fulton St & Stanyan StW,,37.7748,-122.45483999999999,,,a4c147b9427e7b1701f577b36b8a2838,a4c147b9427e7b1701f577b36b8a2838,1004387
4238,Fowler Ave & Portola Dr,,37.744355999999996,-122.45323300000001,,,fcc9bcad3eb69cc23a921976b694f78d,fcc9bcad3eb69cc23a921976b694f78d,1018739
4239,Golden Gate Ave & Hyde St,,37.781659999999995,-122.41508999999999,,,7574f0200a694bd027472f2fda6731eb,7574f0200a694bd027472f2fda6731eb,1024096
4240,Golden Gate Ave & Jones St,,37.782070000000004,-122.41193,,,66e7f71c460658be3aaea3a3392917e5,66e7f71c460658be3aaea3a3392917e5,1024022
4241,Golden Gate Ave & Leavenworth St,,37.781826,-122.413999,,,0055d4d04a71866d71f4032ae3c72740,0055d4d04a71866d71f4032ae3c72740,1012496
4242,Golden Gate Ave & Polk St,,37.78123,-122.41833000000001,,,6f9d204a06bada9bd9b2d80cf820d2e5,6f9d204a06bada9bd9b2d80cf820d2e5,1010203
4243,Golden Gate Ave & Van Ness Ave,,37.78095,-122.42066000000001,,,3271b10f9a5d9cc4e70b53cddbfc0284,3271b10f9a5d9cc4e70b53cddbfc0284,1019928
4245,Garfield St & Beverly St,,37.719719,-122.47153300000001,,,97aad2c267884331c15497f3a8d31c89,97aad2c267884331c15497f3a8d31c89,1019251
4246,Garfield St & Bright St,,37.719988,-122.46345900000001,,,d6b00236d86ff5479405eb99b2920506,d6b00236d86ff5479405eb99b2920506,1014302
4247,Garfield St & Bright St,,37.719791,-122.463642,,,d6b00236d86ff5479405eb99b2920506,d6b00236d86ff5479405eb99b2920506,1014302
4248,Garfield St & Byxbee St,,37.719737,-122.46973500000001,,,88637472d26e966048bcf02243da89c6,88637472d26e966048bcf02243da89c6,1010149
4253,Garfield St & Vernon St,,37.719746,-122.467937,,,3e799d3c43d2566647752309e5df67cc,3e799d3c43d2566647752309e5df67cc,1020913
4254,Garfield St & Victoria St,,37.719613,-122.465452,,,466f9a170390b6d16cc71be31c53725a,466f9a170390b6d16cc71be31c53725a,1003427
4255,Geary Blvd & 3rd Ave,,37.781277,-122.46093799999998,,,260480aeb8539bcf2a78f2683c7f030e,260480aeb8539bcf2a78f2683c7f030e,1019328
4256,Geary Blvd & 3rd Ave,,37.781045,-122.461156,,,cb24d772850e9b71978eb1b58f14b16a,cb24d772850e9b71978eb1b58f14b16a,1020588
4257,Geary Blvd & 6th Ave,,37.781134,-122.46415900000001,,,f8670e949f03c2de526262b8bdd1a4b8,f8670e949f03c2de526262b8bdd1a4b8,1009079
4258,Geary Blvd & 6th Ave,,37.780902000000005,-122.464377,,,a0f896c265f652aba0aea591c1a02b27,a0f896c265f652aba0aea591c1a02b27,1016258
4259,Geary Blvd & 9th Ave,,37.780982,-122.46764399999999,,,75935affad0139a66794bfa0087f60bd,75935affad0139a66794bfa0087f60bd,1011388
4260,Geary Blvd & 9th Ave,,37.780777,-122.467323,,,6ab01e5873ccf18eccd9e072297eaee6,6ab01e5873ccf18eccd9e072297eaee6,1012789
4261,Geary Blvd & 12th Ave,,37.780839,-122.470601,,,b2fbf15a4ef49fe389701419df297729,b2fbf15a4ef49fe389701419df297729,1008383
4262,Geary Blvd & 12th Ave,,37.780607,-122.47081899999999,,,3396825d8b9dbe0845e6ef770ef20f3c,3396825d8b9dbe0845e6ef770ef20f3c,1008834
4263,Geary Blvd & 17th Ave,,37.780597,-122.476045,,,b2e92a519592ea23a5f15a02e44d8e70,b2e92a519592ea23a5f15a02e44d8e70,1006658
4264,Geary Blvd & 17th Ave,,37.780365,-122.47626299999999,,,2bc6f5a902319fe20da95d3f90ad0348,2bc6f5a902319fe20da95d3f90ad0348,1009551
4265,Geary Blvd & 20th Ave,,37.780453,-122.479266,,,500fa1579451a22a3a4292f8b7ede10c,500fa1579451a22a3a4292f8b7ede10c,1000746
4266,Geary Blvd & 20th Ave,,37.780221000000004,-122.47948400000001,,,34ae87010924af5b09b41d7a5a6e3abc,34ae87010924af5b09b41d7a5a6e3abc,1013523
4267,Geary Blvd & 22nd Ave,,37.780346,-122.481398,,,0395366924d411c78910e5154e1daefc,0395366924d411c78910e5154e1daefc,1021065
4268,Geary Blvd & 23rd Ave,,37.780078,-122.482693,,,6e7bb917f1f9b8a0e19e25639c346486,6e7bb917f1f9b8a0e19e25639c346486,1013736
4269,Geary Blvd & 25th Ave,,37.78022,-122.48461,,,36a77eae4d73e61a940787383fcbc42a,36a77eae4d73e61a940787383fcbc42a,1008335
4270,Geary Blvd & 25th Ave,,37.779979,-122.484825,,,7cb46493b11445caa4d51243dbfea59d,7cb46493b11445caa4d51243dbfea59d,1010597
4271,Geary Blvd & 28th Ave,,37.780004999999996,-122.487806,,,a0ea7ab50772932bf26ff66b1406464f,a0ea7ab50772932bf26ff66b1406464f,1015692
4272,Geary Blvd & 28th Ave,,37.779862,-122.488046,,,9d1691b053f59fe91190197925ce2016,9d1691b053f59fe91190197925ce2016,1012422
4273,Geary Blvd & 30th Ave,,37.779959000000005,-122.489972,,,84f1e208bf4c7f16ef581624006a3dd4,84f1e208bf4c7f16ef581624006a3dd4,1019715
4274,Geary Blvd & 30th Ave,,37.779727,-122.49018999999998,,,08ff92794026123c724d15d7f5354c90,08ff92794026123c724d15d7f5354c90,1008783
4275,Geary Blvd & 32nd Ave,,37.779610999999996,-122.49194299999999,,,189cd69c9717aaa75e879688c2af2c7a,189cd69c9717aaa75e879688c2af2c7a,1018729
4277,Geary Blvd & 33rd Ave,,37.779744,-122.493227,,,08ee317c128ee94dd798e2b04f91aac5,08ee317c128ee94dd798e2b04f91aac5,1017663
4278,Geary Blvd & 33rd Ave,,37.779798,-122.493445,,,08ee317c128ee94dd798e2b04f91aac5,08ee317c128ee94dd798e2b04f91aac5,1017663
4279,Geary Blvd & 33rd Ave,,37.779574,-122.493399,,,30a76e4506832344a8e28ffcf5ae2349,30a76e4506832344a8e28ffcf5ae2349,1016129
4280,Geary Blvd & 36th Ave,,37.779671,-122.496402,,,cc3a02f1b05cd1b314da7422f8777ac2,cc3a02f1b05cd1b314da7422f8777ac2,1000563
4281,Geary Blvd & 36th Ave,,37.779439,-122.49662,,,1d41db0a3c20573561e2dff8ed24aa88,1d41db0a3c20573561e2dff8ed24aa88,1021616
4282,Geary Blvd & 39th Ave,,37.779472999999996,-122.500677,,,6f7d1b2ff6160398c7f63c15caafb688,6f7d1b2ff6160398c7f63c15caafb688,1022283
4283,Geary Blvd & 39th Ave,,37.779286,-122.499829,,,08d5c2acec34e9cbdbf7198bc9cfcc22,08d5c2acec34e9cbdbf7198bc9cfcc22,1001013
4285,Geary Blvd & 42nd Ave,,37.779151,-122.502775,,,7023189547062568d6ae8d4f581edec5,7023189547062568d6ae8d4f581edec5,1003083
4286,Geary Blvd & 45th Ave,,37.779043,-122.50625900000001,,,46fe81a1f1fe5a597fc6c3374437dbbb,46fe81a1f1fe5a597fc6c3374437dbbb,1006275
4287,Geary Blvd & Arguello Blvd,,37.781376,-122.45873700000001,,,017a5f3b7e942e41b2699705186ce6b3,017a5f3b7e942e41b2699705186ce6b3,1022546
4288,Geary Blvd & Arguello Blvd,,37.781153,-122.458692,,,d05bf14867ba7a5e02faf05ad5b7bc6d,d05bf14867ba7a5e02faf05ad5b7bc6d,1019767
4289,Geary Blvd & Baker St,,37.782973,-122.44296499999999,,,72a3f1e1e572abb66f0629c8c3c3b9bb,72a3f1e1e572abb66f0629c8c3c3b9bb,1010945
4290,Geary Blvd & Collins St,,37.782242,-122.449992,,,19dec17211a266e91114b44c79328619,19dec17211a266e91114b44c79328619,1008788
4291,Geary Blvd & Collins St,,37.782028000000004,-122.44991100000001,,,f12962bcf4780ae45f56136bd29a29d8,f12962bcf4780ae45f56136bd29a29d8,1018569
4292,Geary Blvd & Commonwealth St,,37.781528,-122.45567700000001,,,5ea12b58ee3afa7e251034dbea495c15,5ea12b58ee3afa7e251034dbea495c15,1005505
4293,Geary Blvd & Divisadero St,,37.783428,-122.43936599999999,,,5069f1c18661659a4e0d6c12a316935d,5069f1c18661659a4e0d6c12a316935d,1018418
4294,Geary Blvd & Divisadero St,,37.783178,-122.439572,,,9ad43f4d95515608c321e2a801e3c6f0,9ad43f4d95515608c321e2a801e3c6f0,1005831
4295,Geary Blvd & Fillmore St,,37.784391,-122.43305,,,833b669c4e8e4c201cc910df1534a95a,833b669c4e8e4c201cc910df1534a95a,1021060
4296,Geary Blvd & Fillmore St,,37.784257000000004,-122.43331299999998,,,e6a88c39a31d899861acbc04dd922b7d,e6a88c39a31d899861acbc04dd922b7d,1015153
4297,Geary Blvd & Franklin St,,37.78557,-122.42289,,,4f1d0604f340a6b5f3bc338e668111a3,4f1d0604f340a6b5f3bc338e668111a3,1017598
4298,Geary Blvd & Gough St,,37.785434,-122.425082,,,caadf7a01c7a134f831f3497db4c2684,caadf7a01c7a134f831f3497db4c2684,1002801
4299,Geary Blvd & Hyde St,,37.786351,-122.416611,,,a2f18d23150b1688b980a1dbf19422c7,a2f18d23150b1688b980a1dbf19422c7,1019588
4300,Geary Blvd & Jones St,,37.786769,-122.41333200000001,,,b362602929c6adefef3f9119e093575d,b362602929c6adefef3f9119e093575d,1010543
4301,Geary Blvd & Kearny St,,37.787997,-122.40365600000001,,,b37593cc722b2bcbf9cbf40ef37be61b,b37593cc722b2bcbf9cbf40ef37be61b,1007911
4302,Geary Blvd & Larkin St,,37.786137,-122.41825,,,0545468aa0f5f8debd904d5fc07c50a2,0545468aa0f5f8debd904d5fc07c50a2,1005397
4303,Geary Blvd & Leavenworth St,,37.786556,-122.414971,,,45fbe56d9a491c209477d54fb12c98e6,45fbe56d9a491c209477d54fb12c98e6,1016104
4304,Geary Blvd & Laguna St,,37.785033,-122.427811,,,a34fb110c52b69fd7260b03ef4a3d44a,a34fb110c52b69fd7260b03ef4a3d44a,1001033
4305,Geary Blvd & Laguna St,,37.784853999999996,-122.428155,,,099c9d1b9172abde659c3e7cf4ed2902,099c9d1b9172abde659c3e7cf4ed2902,1004612
4307,Castro St & 14th St,,37.76761,-122.43558,,,0d5c215ef21e9af83c259a19ccf27a0b,0d5c215ef21e9af83c259a19ccf27a0b,1002910
4308,Castro St & 14th St,,37.76742,-122.43571000000001,,,0d5c215ef21e9af83c259a19ccf27a0b,0d5c215ef21e9af83c259a19ccf27a0b,1002910
4309,Castro St & 15th St,,37.76583,-122.43557,,,1b0be9f4f1dedf7859a7d2f2160ef839,1b0be9f4f1dedf7859a7d2f2160ef839,1014001
4310,Castro St & 15th St,,37.765609999999995,-122.43538000000001,,,1b0be9f4f1dedf7859a7d2f2160ef839,1b0be9f4f1dedf7859a7d2f2160ef839,1014001
4311,Castro St & 16th St,,37.764164,-122.435254,,,7b51c19cfc43b6a31648a857eab5134c,7b51c19cfc43b6a31648a857eab5134c,1013589
4312,Castro St & 16th St,,37.76427,-122.43543999999999,,,7b51c19cfc43b6a31648a857eab5134c,7b51c19cfc43b6a31648a857eab5134c,1013589
4313,Castro St & 17th St,,37.762370000000004,-122.43508,,,62bd6cbc52596c759e95d230e6c958f2,62bd6cbc52596c759e95d230e6c958f2,1015700
4314,Castro St & 18th St,,37.760836,-122.43493400000001,,,e95dff457b917f982f878906cbba2a3a,e95dff457b917f982f878906cbba2a3a,1010792
4315,Castro St & 18th St,,37.760746999999995,-122.435071,,,e95dff457b917f982f878906cbba2a3a,e95dff457b917f982f878906cbba2a3a,1010792
4316,Castro St & 19th St,,37.75939,-122.43491000000002,,,8ffe9c78b1947db440f5544d8ed6871c,8ffe9c78b1947db440f5544d8ed6871c,1003817
4317,Castro St & 19th St,,37.759159999999994,-122.43478999999999,,,8ffe9c78b1947db440f5544d8ed6871c,8ffe9c78b1947db440f5544d8ed6871c,1003817
4318,Castro St & 20th St,,37.75778,-122.43477,,,23e56c4ad16fa7e518380518cd190fbb,23e56c4ad16fa7e518380518cd190fbb,1017974
4319,Castro St & 20th St,,37.757632,-122.43463600000001,,,23e56c4ad16fa7e518380518cd190fbb,23e56c4ad16fa7e518380518cd190fbb,1017974
4320,Castro St & 21st St,,37.755955,-122.43446499999999,,,2e1cc2f9a9546a92c603bd8c44432e64,2e1cc2f9a9546a92c603bd8c44432e64,1001869
4321,Castro St & 21st St,,37.756098,-122.434625,,,7a41b5ab5199c87648b9b965724cf6f4,7a41b5ab5199c87648b9b965724cf6f4,1007502
4322,Castro St & 22nd St,,37.75464,-122.43448000000001,,,dab6ca00c8685663dff2b74c91a610dc,dab6ca00c8685663dff2b74c91a610dc,1003098
4323,Castro St & 22nd St,,37.75441,-122.43431000000001,,,dab6ca00c8685663dff2b74c91a610dc,dab6ca00c8685663dff2b74c91a610dc,1003098
4324,Castro St & 23rd St,,37.752779,-122.434156,,,348bd3f2d21320a559d89bf820cc921d,348bd3f2d21320a559d89bf820cc921d,1005854
4325,Castro St & 23rd St,,37.752895,-122.434316,,,348bd3f2d21320a559d89bf820cc921d,348bd3f2d21320a559d89bf820cc921d,1005854
4326,Castro St & 24th St,,37.7512,-122.43401000000001,,,f3e6b10277e794374864d8778ebf10a2,f3e6b10277e794374864d8778ebf10a2,1001937
4327,Castro St & 24th St,,37.751253000000005,-122.434179,,,f3e6b10277e794374864d8778ebf10a2,f3e6b10277e794374864d8778ebf10a2,1001937
4328,Castro St & 25th St,,37.74981,-122.43404,,,be9aa7a092cb7f7607543eb596696c4f,be9aa7a092cb7f7607543eb596696c4f,1022688
4329,Castro St & 25th St,,37.7496,-122.43383,,,be9aa7a092cb7f7607543eb596696c4f,be9aa7a092cb7f7607543eb596696c4f,1022688
4330,Castro St & Duboce Ave,,37.76918,-122.43596000000001,,,c6ac163fa977f2874fdfbd1df4beb8f0,c6ac163fa977f2874fdfbd1df4beb8f0,1018519
4331,Castro St & Duboce Ave,,37.76895,-122.43571000000001,,,c6ac163fa977f2874fdfbd1df4beb8f0,c6ac163fa977f2874fdfbd1df4beb8f0,1018519
4332,Castro St & Elizabeth St,,37.751886,-122.434053,,,6b9360825d971a9d143e3ffae9787849,6b9360825d971a9d143e3ffae9787849,1022270
4333,Castro St & Elizabeth St,,37.752083,-122.434248,,,6b9360825d971a9d143e3ffae9787849,6b9360825d971a9d143e3ffae9787849,1022270
4334,Castro St & Market St,,37.76214,-122.43518999999999,,,62bd6cbc52596c759e95d230e6c958f2,62bd6cbc52596c759e95d230e6c958f2,1015700
4335,City View Way & Knollview Way,,37.748898,-122.45137700000001,,,b7d6a7eaf8ba14eca7f77f0978f6177a,b7d6a7eaf8ba14eca7f77f0978f6177a,1017803
4336,Curtis St & Prague St,,37.710209000000006,-122.437955,,,3b3ebfe629b10b3445a2b980cac2ecac,3b3ebfe629b10b3445a2b980cac2ecac,1018459
4337,Cargo Way & 3rd St,,37.74606,-122.38695,,,e9d48675df34252675c2a5bb2bc9165f,e9d48675df34252675c2a5bb2bc9165f,1016357
4338,Cargo Way & 3rd St,,37.74577,-122.38665,,,9f9d0e6518c83ce6e15393d3cf7ed228,9f9d0e6518c83ce6e15393d3cf7ed228,1002588
4341,Daly City Bart Station,,37.705764,-122.469273,,,9f5c41ae4393a3c3399907cace82202c,9f5c41ae4393a3c3399907cace82202c,1000072
4342,14 Dakota St,,37.75376,-122.39576000000001,,,e0243a047df3ba222b7f449fe7416b0e,e0243a047df3ba222b7f449fe7416b0e,1026292
4343,101 Dakota St,,37.75374,-122.39565,,,e0243a047df3ba222b7f449fe7416b0e,e0243a047df3ba222b7f449fe7416b0e,1026292
4345,Dakota St & 25th St,,37.75268,-122.39468000000001,,,e87d1e9ec8b48cdc7fd5a81ca5300acf,e87d1e9ec8b48cdc7fd5a81ca5300acf,1023599
4346,Davis St & California St,,37.79363,-122.3977,,,ece3cf47e606b4adcfb1b0cc99403dbc,ece3cf47e606b4adcfb1b0cc99403dbc,1020086
4347,Davis St & Pine St,,37.792608,-122.39753200000001,,,6b65c5624b680ae524fc939fcbee03ea,6b65c5624b680ae524fc939fcbee03ea,1001736
4350,De Haro St & 16th St,,37.766056,-122.40163000000001,,,b624628d081dd429091e57be86409173,b624628d081dd429091e57be86409173,1007316
4351,De Haro St & 17th St,,37.764762,-122.40151599999999,,,63d728331a46eb5c378f62f8ff775cc7,63d728331a46eb5c378f62f8ff775cc7,1020326
4352,De Haro St & 18th St,,37.762209999999996,-122.401243,,,bd66169ecaf84a0413c989ddc8fb179c,bd66169ecaf84a0413c989ddc8fb179c,1014303
4353,De Haro St & 19th St,,37.760934000000006,-122.401117,,,4219109170cd048696568252976a8a6b,4219109170cd048696568252976a8a6b,1010168
4354,De Haro St & 20th St,,37.759667,-122.401026,,,e52a561ddb7bc8c5bf988bddc054ed32,e52a561ddb7bc8c5bf988bddc054ed32,1014671
4355,De Haro St & 22nd St,,37.757437,-122.40082199999999,,,7fa378868528d00c24b9e439bc6094d7,7fa378868528d00c24b9e439bc6094d7,1001696
4356,De Haro St & 23rd St,,37.754884999999994,-122.400571,,,fe3daac4cfc5417bee1db549f762c18e,fe3daac4cfc5417bee1db549f762c18e,1005189
4357,De Haro St & Mariposa St,,37.763504,-122.40136799999999,,,97678048f00eb1c2814f271e37efa6c1,97678048f00eb1c2814f271e37efa6c1,1011783
4358,De Haro St & Southern Heights Ave,,37.758016999999995,-122.40086699999999,,,943a5e1cd258ae551ce4a5a0d8b2bc8a,943a5e1cd258ae551ce4a5a0d8b2bc8a,1007945
4359,5157 Diamond Heights Blvd,,37.74693,-122.4402,,,f9f0122fb84a26d062b6e874e1e768cd,f9f0122fb84a26d062b6e874e1e768cd,1007174
4360,Diamond Heights Blvd & Addison St,,37.740198,-122.43576200000001,,,e8f71c9452f38ba3bb7294872ef4c9b7,e8f71c9452f38ba3bb7294872ef4c9b7,1007977
4361,Diamond Heights Blvd & Berkeley,,37.73867,-122.43668000000001,,,f029f78b5d1a6618cedf8d195e3184e0,f029f78b5d1a6618cedf8d195e3184e0,1001254
4362,Diamond Heights Blvd & Berkeley Way,,37.7386,-122.4369,,,f029f78b5d1a6618cedf8d195e3184e0,f029f78b5d1a6618cedf8d195e3184e0,1001254
4363,Diamond Heights Blvd & Diamond St,,37.74185,-122.43566000000001,,,f2936cc9d562197cea4b6206a037d2f9,f2936cc9d562197cea4b6206a037d2f9,1014674
4364,Diamond Heights Blvd & Diamond St,,37.74159,-122.43574,,,3fe5f288a9cfffec595b8e5aa44cba41,3fe5f288a9cfffec595b8e5aa44cba41,1004632
4366,Diamond Heights Blvd & Duncan St,,37.745239,-122.439852,,,bb5f17d2a01b83d05d8667006a981f31,bb5f17d2a01b83d05d8667006a981f31,1002747
4367,Diamond Heights Blvd & Gold Mine Dr,,37.743629999999996,-122.43751,,,5e7ab6367cb736a1094eec1e7b022484,5e7ab6367cb736a1094eec1e7b022484,1008603
4368,Diamond Heights Blvd & Gold Mine Dr,,37.74029,-122.43588000000001,,,dce58cc3b5d46d9ce757f1f1e3d5eb97,dce58cc3b5d46d9ce757f1f1e3d5eb97,1004667
4369,Diamond Heights Blvd & Gold Mine Dr,,37.743590000000005,-122.43786000000001,,,03c046c1f6b7a6a83a30b56eb824137a,03c046c1f6b7a6a83a30b56eb824137a,1005461
4370,Diamond St & 24th St,,37.751259999999995,-122.43638,,,c71e55c1ee4e115ebea76868f48f1939,c71e55c1ee4e115ebea76868f48f1939,1000959
4371,Diamond St & 24th St,,37.751075,-122.436219,,,c71e55c1ee4e115ebea76868f48f1939,c71e55c1ee4e115ebea76868f48f1939,1000959
4372,Diamond St & 25th St,,37.74965,-122.43621,,,424f76a70856ac180d9df3b80d7dd072,424f76a70856ac180d9df3b80d7dd072,1002083
4373,Diamond St & 25th St,,37.749486,-122.43605900000001,,,424f76a70856ac180d9df3b80d7dd072,424f76a70856ac180d9df3b80d7dd072,1002083
4374,Diamond St & 26th St,,37.747889,-122.43591,,,976595e40d29284002234c180ee52c2d,976595e40d29284002234c180ee52c2d,1000696
4375,Diamond St & 26th St,,37.747853000000006,-122.43607,,,976595e40d29284002234c180ee52c2d,976595e40d29284002234c180ee52c2d,1000696
4376,Diamond St & 27th St,,37.746292,-122.43576100000001,,,0ad99f881f39228903642420169e67a7,0ad99f881f39228903642420169e67a7,1021110
4377,Diamond St & 27th St,,37.746256,-122.43592199999999,,,0ad99f881f39228903642420169e67a7,0ad99f881f39228903642420169e67a7,1021110
4378,Diamond St & 28th St,,37.744686,-122.435601,,,3c487afd6991b99539cbcf2493159bd4,3c487afd6991b99539cbcf2493159bd4,1005743
4379,Diamond St & 28th St,,37.74465,-122.43576200000001,,,3c487afd6991b99539cbcf2493159bd4,3c487afd6991b99539cbcf2493159bd4,1005743
4380,Diamond St & 29th St,,37.743249,-122.43565900000002,,,19cda3412eaf5f48f5ee59b322ce2f2d,19cda3412eaf5f48f5ee59b322ce2f2d,1022991
4381,Diamond St & 29th St,,37.74308,-122.43548700000001,,,19cda3412eaf5f48f5ee59b322ce2f2d,19cda3412eaf5f48f5ee59b322ce2f2d,1022991
4382,Diamond St & Arbor St,,37.738681,-122.434468,,,7bfae5354cff1b43d2f4e678d492aafe,7bfae5354cff1b43d2f4e678d492aafe,1015475
4383,Diamond St & Arbor St,,37.738262,-122.434674,,,3b159134d14a54d48c25326b7294b59b,3b159134d14a54d48c25326b7294b59b,1020633
4384,Diamond St & Cesar Chavez St,,37.747104,-122.435841,,,44e0d30f0225320b81cd93622f5555a1,44e0d30f0225320b81cd93622f5555a1,1011194
4385,Diamond St & Cesar Chavez St,,37.747068,-122.43598999999999,,,d56b49f2c0e7c4ecaa98e9ace01f8fa5,d56b49f2c0e7c4ecaa98e9ace01f8fa5,1002541
4386,Diamond St & Bosworth St,,37.73339,-122.434102,,,c3c46f22418f9e7e9c433ac7022c6a60,c3c46f22418f9e7e9c433ac7022c6a60,1018890
4387,Diamond St & Bosworth St,,37.733327,-122.43430900000001,,,1c9f6094ac5b735fa826b372fbbfe239,1c9f6094ac5b735fa826b372fbbfe239,1006921
4388,Diamond St & Chenery St,,37.73446,-122.43383899999999,,,ff6554c1bf8bf8e4be75ce11ce819bc3,ff6554c1bf8bf8e4be75ce11ce819bc3,1017788
4389,Diamond St & Chenery St,,37.734469,-122.433953,,,ff6554c1bf8bf8e4be75ce11ce819bc3,ff6554c1bf8bf8e4be75ce11ce819bc3,1017788
4390,Diamond St & Clipper St,,37.748853000000004,-122.43616200000001,,,e4abae672799bf4afbf9f5088b8d1e50,e4abae672799bf4afbf9f5088b8d1e50,1018198
4391,Diamond St & Clipper St,,37.748683,-122.43598999999999,,,e4abae672799bf4afbf9f5088b8d1e50,e4abae672799bf4afbf9f5088b8d1e50,1018198
4392,Diamond St & Conrad St,,37.7383,-122.4363,,,026e11201a95e4192d7f5c93d8ae55ed,026e11201a95e4192d7f5c93d8ae55ed,1005544
4393,Diamond St & Conrad St,,37.738409999999995,-122.43593,,,026e11201a95e4192d7f5c93d8ae55ed,026e11201a95e4192d7f5c93d8ae55ed,1005544
4394,Diamond St & Diamond Heights Blvd,,37.741599,-122.43535,,,0ad977e0b7b01a550e7b1c7b928af024,0ad977e0b7b01a550e7b1c7b928af024,1014152
4395,Diamond St & Diamond Heights Blvd,,37.73822,-122.43726000000001,,,82f41c687a5818c25b63be3bf98a4237,82f41c687a5818c25b63be3bf98a4237,1015076
4397,Diamond St & Diamond Heights Blvd,,37.74192,-122.435476,,,39ac38bf62ef70f43d2e1826daa9bad5,39ac38bf62ef70f43d2e1826daa9bad5,1024088
4398,Diamond St & Duncan St,,37.745641,-122.435864,,,9c28db8da597c6dc04ea5d49503521c8,9c28db8da597c6dc04ea5d49503521c8,1016888
4399,Diamond St & Duncan St,,37.745471,-122.435693,,,9c28db8da597c6dc04ea5d49503521c8,9c28db8da597c6dc04ea5d49503521c8,1016888
4400,Diamond St & Moffitt St,,37.7388,-122.43463,,,7bfae5354cff1b43d2f4e678d492aafe,7bfae5354cff1b43d2f4e678d492aafe,1015475
4401,Diamond St & Moffitt St,,37.738890000000005,-122.4346,,,7bfae5354cff1b43d2f4e678d492aafe,7bfae5354cff1b43d2f4e678d492aafe,1015475
4402,Diamond St & Surrey St,,37.73623,-122.43444,,,203a30c273a5ccdc8d030e379daded00,203a30c273a5ccdc8d030e379daded00,1002533
4403,Diamond St & Surrey St,,37.73608,-122.43433,,,203a30c273a5ccdc8d030e379daded00,203a30c273a5ccdc8d030e379daded00,1002533
4404,Diamond St & Sussex St,,37.737342,-122.43461699999999,,,9c74265946395cbd3bc60a3b2005f917,9c74265946395cbd3bc60a3b2005f917,1011302
